ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
3676,LL-16840 ,22-02-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Chennai ,1,SpiceJet ,6474,0.02,6345,6345,IDBI NET BANKING
3677,TT-21220 ,12-01-2019,Kannur International Airport – CNN ,Kannur ,Chandigarh International Airport – IXC ,Chandigarh ,Guwahati ,3,SpiceJet ,3018,0.03,2927,8782,ICICI CC
3707,MC-7635 ,21-02-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Chandigarh International Airport – IXC ,Chandigarh ,Kannur ,1,SpiceJet ,5504,0.08,5064,5064,KOTAK CC
3709,SC-10305 ,01-02-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chandigarh International Airport – IXC ,Chandigarh ,Delhi ,1,SpiceJet ,3094,0.1,2785,2785,SBI NET BANKING
3760,KM-16225 ,19-01-2019,Pune Airport – PNQ ,Pune ,Imphal International Airport – IMF ,Imphal ,Mumbai ,1,SpiceJet ,3530,0,3530,3530,CITI CC
3868,JJ-15445 ,12-01-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Pune Airport – PNQ ,Pune ,Kannur ,1,SpiceJet ,3830,0,3830,3830,KOTAK CC
3883,BG-11695 ,03-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Varanasi ,1,SpiceJet ,4049,0,4049,4049,SBI CC
3908,MG-8205 ,18-02-2019,Chandigarh International Airport – IXC ,Chandigarh ,Dabolim Airport – GOI ,Goa ,Mumbai ,1,SpiceJet ,3597,0.1,3237,3237,KOTAK CC
3931,HL-5040 ,01-01-2019,Madurai Airport – IXM ,Madurai ,Jay Prakash Narayan International Airport – PAT ,Patna ,Kolkata ,1,SpiceJet ,8738,0.08,8039,8039,IDBI NET BANKING
3943,DW-3195 ,17-01-2019,Coimbatore International Airport – CJB ,Coimbatore ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Siliguri ,1,SpiceJet ,3014,0.02,2954,2954,SBI CC
3950,MH-17620 ,22-02-2019,Coimbatore International Airport – CJB ,Coimbatore ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bhubaneswar ,3,SpiceJet ,3861,0,3861,11583,IDBI NET BANKING
3958,JM-15250 ,20-02-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Coimbatore ,1,SpiceJet ,6993,0.08,6434,6434,CITI CC
4041,RB-9465 ,14-02-2019,Calicut International Airport – CCJ ,Calicut ,Surat International Airport – STV ,Surat ,Calicut ,1,SpiceJet ,2607,0.07,2425,2425,ICICI NET BANKING
4051,WB-11850 ,05-02-2019,Coimbatore International Airport – CJB ,Coimbatore ,Kannur International Airport – CNN ,Kannur ,Patna ,1,SpiceJet ,5408,0.04,5192,5192,SBI NET BANKING
4074,LO-17170 ,24-02-2019,Jaipur International Airport – JAI ,Jaipur ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bangalore ,2,SpiceJet ,2995,0.04,2875,5750,HDFC NET BANKING
4116,JO-5145 ,15-03-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Jay Prakash Narayan International Airport – PAT ,Patna ,Ahmedabad ,2,SpiceJet ,6591,0.01,6525,13050,ICICI CC
4138,AS-45 ,25-03-2019,Kannur International Airport – CNN ,Kannur ,Jay Prakash Narayan International Airport – PAT ,Patna ,Pune ,1,SpiceJet ,2756,0.02,2701,2701,ICICI CC
4189,LC-7140 ,15-01-2019,Surat International Airport – STV ,Surat ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kolkata ,1,SpiceJet ,2651,0.03,2571,2571,CITI CC
4215,SO-20335 ,22-02-2019,Jaipur International Airport – JAI ,Jaipur ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kochi ,1,SpiceJet ,3315,0.01,3282,3282,HDFC NET BANKING
4259,KH-6330 ,05-03-2019,Cochin International Airport – COK  ,Kochi ,Chandigarh International Airport – IXC ,Chandigarh ,Thiruvananthapuram ,1,SpiceJet ,7430,0.03,7207,7207,KOTAK CC
4300,DL-13495 ,13-03-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Surat International Airport – STV ,Surat ,Imphal ,1,SpiceJet ,4763,0.02,4668,4668,IDBI NET BANKING
4309,PJ-8835 ,22-02-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Pune Airport – PNQ ,Pune ,Kannur ,1,SpiceJet ,3187,0.08,2932,2932,AXIS CC
4317,MH-18025 ,12-03-2019,Chennai International Airport – MAA ,Chennai ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Imphal ,1,SpiceJet ,6367,0.04,6112,6112,CITI CC
4318,JL-5505 ,17-01-2019,Imphal International Airport – IMF ,Imphal ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Thiruvananthapuram ,1,SpiceJet ,5007,0.06,4707,4707,ICICI NET BANKING
4320,MH-7455 ,21-01-2019,Kannur International Airport – CNN ,Kannur ,Surat International Airport – STV ,Surat ,Madurai ,1,SpiceJet ,2693,0,2693,2693,AXIS CC
4329,MG-17890 ,27-02-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Mangalore International Airport – IXE ,Mangalore ,Thiruvananthapuram ,1,SpiceJet ,3126,0,3126,3126,KOTAK CC
4363,SB-10170 ,25-01-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Mangalore International Airport – IXE ,Mangalore ,Kolkata ,2,SpiceJet ,4143,0,4143,8286,AXIS CC
4404,CK-2760 ,06-02-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Indira Gandhi International Airport – DEL ,Delhi ,Mumbai ,1,SpiceJet ,3241,0.04,3111,3111,HSBC CC
4414,MW-8235 ,24-03-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Amritsar ,1,SpiceJet ,3404,0.04,3268,3268,SBI NET BANKING
4427,TG-21310 ,16-03-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Cochin International Airport – COK  ,Kochi ,Ahmedabad ,1,SpiceJet ,2929,0.01,2900,2900,IDBI NET BANKING
4465,DB-3360 ,07-02-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Tiruchirappalli ,1,SpiceJet ,2828,0,2828,2828,HSBC CC
4488,AG-10765 ,19-03-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Mangalore International Airport – IXE ,Mangalore ,Chennai ,1,SpiceJet ,3269,0,3269,3269,SBI CC
4494,LT-7110 ,15-01-2019,Madurai Airport – IXM ,Madurai ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Kolkata ,3,SpiceJet ,5166,0.06,4856,14568,ICICI CC
4510,SO-10335 ,07-01-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Jaipur International Airport – JAI ,Jaipur ,Madurai ,1,SpiceJet ,3392,0.01,3358,3358,ICICI CC
4511,LS-17200 ,20-02-2019,Kannur International Airport – CNN ,Kannur ,Chandigarh International Airport – IXC ,Chandigarh ,Thiruvananthapuram ,3,SpiceJet ,5190,0.03,5034,15103,IDBI NET BANKING
4525,JO-5280 ,07-03-2019,Calicut International Airport – CCJ ,Calicut ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Siliguri ,1,SpiceJet ,3777,0.01,3739,3739,ICICI CC
4558,KC-16540 ,22-03-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Calicut ,1,SpiceJet ,3216,0.01,3184,3184,ICICI CC
4592,RC-19825 ,14-01-2019,Dabolim Airport – GOI ,Goa ,Chandigarh International Airport – IXC ,Chandigarh ,Lucknow ,1,SpiceJet ,3664,0.08,3371,3371,ICICI CC
4637,MS-17980 ,05-02-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Mangalore International Airport – IXE ,Mangalore ,Mangalore ,1,SpiceJet ,9034,0.06,8492,8492,HDFC CC
4679,CC-2610 ,04-03-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Bagdogra International Airport – IXB ,Siliguri ,Patna ,1,SpiceJet ,4279,0.05,4065,4065,CITI CC
4708,TP-11130 ,24-02-2019,Cochin International Airport – COK  ,Kochi ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Ahmedabad ,3,SpiceJet ,3530,0,3530,10590,CITI CC
4728,FM-4290 ,19-01-2019,Calicut International Airport – CCJ ,Calicut ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bhubaneswar ,1,SpiceJet ,5221,0.07,4856,4856,HSBC CC
4742,GM-4455 ,09-02-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Bhubaneswar ,3,SpiceJet ,8809,0.03,8545,25634,ICICI CC
4777,SG-10605 ,08-01-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Bagdogra International Airport – IXB ,Siliguri ,Madurai ,1,SpiceJet ,3577,0.04,3434,3434,SBI CC
4779,CP-12340 ,08-01-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Imphal International Airport – IMF ,Imphal ,Indore ,1,SpiceJet ,3043,0.04,2921,2921,HSBC CC
4820,SD-10485 ,12-02-2019,Kannur International Airport – CNN ,Kannur ,Cochin International Airport – COK  ,Kochi ,Kannur ,1,SpiceJet ,4493,0.07,4178,4178,ICICI CC
4833,AC-10450 ,07-01-2019,Dabolim Airport – GOI ,Goa ,Indira Gandhi International Airport – DEL ,Delhi ,Kolkata ,1,SpiceJet ,3764,0.05,3576,3576,HDFC CC
4842,BD-11500 ,20-03-2019,Pune Airport – PNQ ,Pune ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Amritsar ,2,SpiceJet ,2710,0.06,2547,5095,ICICI NET BANKING
4875,GA-14725 ,10-02-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Surat ,1,SpiceJet ,7266,0.06,6830,6830,IDBI NET BANKING
4922,JK-6090 ,06-03-2019,Madurai Airport – IXM ,Madurai ,Kempegowda International Airport – BLR ,Bangalore ,Kannur ,3,SpiceJet ,2653,0.07,2467,7402,CITI CC
4923,AB-10060 ,26-03-2019,Coimbatore International Airport – CJB ,Coimbatore ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Jaipur ,3,SpiceJet ,2685,0.05,2551,7652,AXIS CC
4932,JS-15880 ,07-02-2019,Dabolim Airport – GOI ,Goa ,Surat International Airport – STV ,Surat ,Kochi ,1,SpiceJet ,3569,0.1,3212,3212,CITI CC
4937,LB-6795 ,11-03-2019,Calicut International Airport – CCJ ,Calicut ,Mangalore International Airport – IXE ,Mangalore ,Imphal ,1,SpiceJet ,3042,0.1,2738,2738,HDFC NET BANKING
4961,GT-14710 ,21-03-2019,Coimbatore International Airport – CJB ,Coimbatore ,Indira Gandhi International Airport – DEL ,Delhi ,Kolkata ,3,SpiceJet ,3194,0.08,2938,8815,IDBI NET BANKING
4974,LL-16840 ,03-01-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Chennai ,2,SpiceJet ,4054,0.03,3932,7865,IDBI NET BANKING
4993,AG-495 ,11-02-2019,Madurai Airport – IXM ,Madurai ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kannur ,3,SpiceJet ,3238,0,3238,9714,SBI CC
4994,SV-10785 ,14-02-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Kannur ,1,SpiceJet ,9660,0.02,9467,9467,ICICI NET BANKING
5001,GH-4665 ,23-03-2019,Cochin International Airport – COK  ,Kochi ,Imphal International Airport – IMF ,Imphal ,Kochi ,1,SpiceJet ,2744,0.01,2717,2717,HDFC CC
5003,DB-12970 ,22-02-2019,Kannur International Airport – CNN ,Kannur ,Surat International Airport – STV ,Surat ,Kochi ,1,SpiceJet ,3692,0.05,3507,3507,SBI CC
5037,CC-12610 ,08-02-2019,Madurai Airport – IXM ,Madurai ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Amritsar ,1,SpiceJet ,4291,0.1,3862,3862,HDFC CC
5170,WB-21850 ,19-02-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Mumbai ,2,SpiceJet ,4184,0,4184,8368,SBI CC
5215,TB-21280 ,04-01-2019,Mangalore International Airport – IXE ,Mangalore ,Jaipur International Airport – JAI ,Jaipur ,Indore ,1,SpiceJet ,3550,0.08,3266,3266,CITI CC
5273,GA-14725 ,05-01-2019,Kempegowda International Airport – BLR ,Bangalore ,Pune Airport – PNQ ,Pune ,Surat ,6,SpiceJet ,8623,0,8623,51738,IDBI NET BANKING
5339,DL-12865 ,19-03-2019,Mangalore International Airport – IXE ,Mangalore ,Kempegowda International Airport – BLR ,Bangalore ,Madurai ,2,SpiceJet ,2672,0.01,2645,5291,ICICI CC
5475,EM-14200 ,03-01-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Jay Prakash Narayan International Airport – PAT ,Patna ,Calicut ,1,SpiceJet ,4113,0.02,4031,4031,IDBI NET BANKING
5483,BS-1755 ,23-02-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Delhi ,1,SpiceJet ,8281,0.03,8033,8033,IDBI NET BANKING
5528,MO-7950 ,22-02-2019,Dabolim Airport – GOI ,Goa ,Cochin International Airport – COK  ,Kochi ,Chandigarh ,3,SpiceJet ,4396,0.08,4044,12133,HSBC CC
5536,CS-12505 ,20-01-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Surat International Airport – STV ,Surat ,Tiruchirappalli ,1,SpiceJet ,3129,0.04,3004,3004,AXIS NET BANKING
5555,CS-2460 ,16-03-2019,Jaipur International Airport – JAI ,Jaipur ,Kannur International Airport – CNN ,Kannur ,Guwahati ,1,SpiceJet ,3689,0.02,3615,3615,ICICI NET BANKING
5571,RF-9735 ,27-01-2019,Chandigarh International Airport – IXC ,Chandigarh ,Jay Prakash Narayan International Airport – PAT ,Patna ,Imphal ,1,SpiceJet ,3316,0.04,3183,3183,CITI CC
5590,NH-18610 ,21-03-2019,Kannur International Airport – CNN ,Kannur ,Coimbatore International Airport – CJB ,Coimbatore ,Bangalore ,3,SpiceJet ,4218,0.06,3965,11895,ICICI CC
5635,JK-16090 ,16-02-2019,Bagdogra International Airport – IXB ,Siliguri ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Calicut ,1,SpiceJet ,5280,0.03,5122,5122,ICICI CC
5685,GH-4425 ,21-01-2019,Madurai Airport – IXM ,Madurai ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Varanasi ,1,SpiceJet ,4866,0,4866,4866,HDFC CC
5704,CS-12505 ,15-03-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chandigarh International Airport – IXC ,Chandigarh ,Tiruchirappalli ,1,SpiceJet ,3959,0.1,3563,3563,AXIS NET BANKING
5720,AH-10195 ,16-03-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chennai International Airport – MAA ,Chennai ,Ahmedabad ,3,SpiceJet ,9667,0.08,8894,26681,SBI NET BANKING
5807,SZ-20035 ,21-01-2019,Bagdogra International Airport – IXB ,Siliguri ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Delhi ,1,SpiceJet ,2659,0.04,2553,2553,HDFC CC
5896,CB-2415 ,21-03-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Coimbatore International Airport – CJB ,Coimbatore ,Kochi ,1,SpiceJet ,3573,0.07,3323,3323,HDFC CC
5925,TZ-11445 ,28-03-2019,Bagdogra International Airport – IXB ,Siliguri ,Kannur International Airport – CNN ,Kannur ,Varanasi ,3,SpiceJet ,2977,0.03,2888,8663,AXIS CC
5944,MR-7545 ,20-03-2019,Dabolim Airport – GOI ,Goa ,Kempegowda International Airport – BLR ,Bangalore ,Thiruvananthapuram ,1,SpiceJet ,4916,0,4916,4916,AXIS NET BANKING
5960,KB-16405 ,27-03-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kannur ,1,SpiceJet ,5896,0,5896,5896,ICICI CC
6005,GH-14665 ,25-02-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Madurai ,1,SpiceJet ,8324,0,8324,8324,ICICI CC
6011,AY-10555 ,15-02-2019,Cochin International Airport – COK  ,Kochi ,Mangalore International Airport – IXE ,Mangalore ,Siliguri ,1,SpiceJet ,4224,0.06,3971,3971,AXIS CC
6072,RP-19855 ,10-02-2019,Kannur International Airport – CNN ,Kannur ,Jaipur International Airport – JAI ,Jaipur ,Coimbatore ,1,SpiceJet ,2732,0.05,2595,2595,CITI CC
6086,DB-13270 ,18-01-2019,Pune Airport – PNQ ,Pune ,Dabolim Airport – GOI ,Goa ,Kochi ,1,SpiceJet ,4149,0.06,3900,3900,SBI NET BANKING
6095,DJ-3510 ,21-03-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Dabolim Airport – GOI ,Goa ,Calicut ,1,SpiceJet ,2772,0.04,2661,2661,HDFC CC
6141,GB-14530 ,26-02-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Kannur International Airport – CNN ,Kannur ,Tiruchirappalli ,2,SpiceJet ,3522,0.1,3170,6340,AXIS NET BANKING
6148,NH-8610 ,27-02-2019,Kempegowda International Airport – BLR ,Bangalore ,Cochin International Airport – COK  ,Kochi ,Coimbatore ,3,SpiceJet ,4679,0.03,4539,13616,CITI CC
6196,RS-19420 ,04-02-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Varanasi ,1,SpiceJet ,3236,0,3236,3236,HDFC CC
6235,NK-18490 ,07-02-2019,Coimbatore International Airport – CJB ,Coimbatore ,Kannur International Airport – CNN ,Kannur ,Delhi ,1,SpiceJet ,4085,0.06,3840,3840,CITI CC
6296,CA-12310 ,06-02-2019,Coimbatore International Airport – CJB ,Coimbatore ,Madurai Airport – IXM ,Madurai ,Jaipur ,1,SpiceJet ,4461,0,4461,4461,IDBI NET BANKING
6340,RC-19825 ,20-03-2019,Jaipur International Airport – JAI ,Jaipur ,Dabolim Airport – GOI ,Goa ,Lucknow ,1,SpiceJet ,4621,0.05,4390,4390,ICICI CC
6387,AT-735 ,03-03-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kannur International Airport – CNN ,Kannur ,Varanasi ,1,SpiceJet ,3907,0.02,3829,3829,IDBI NET BANKING
6421,RR-9525 ,08-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Calicut ,1,SpiceJet ,2904,0,2904,2904,HDFC CC
6439,HG-4845 ,28-02-2019,Mangalore International Airport – IXE ,Mangalore ,Pune Airport – PNQ ,Pune ,Coimbatore ,1,SpiceJet ,9841,0.09,8955,8955,SBI CC
6464,EB-14170 ,08-02-2019,Bagdogra International Airport – IXB ,Siliguri ,Coimbatore International Airport – CJB ,Coimbatore ,Visakhapatnam ,6,SpiceJet ,9785,0.05,9296,55775,ICICI CC
6520,FP-4320 ,07-03-2019,Kannur International Airport – CNN ,Kannur ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Ahmedabad ,1,SpiceJet ,3278,0.05,3114,3114,HDFC CC
6523,MS-7830 ,28-03-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Madurai ,6,SpiceJet ,2629,0,2629,15774,HSBC CC
6546,DW-3480 ,12-01-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Calicut International Airport – CCJ ,Calicut ,Thiruvananthapuram ,1,SpiceJet ,6151,0.01,6089,6089,ICICI CC
6592,RS-19420 ,16-01-2019,Surat International Airport – STV ,Surat ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Varanasi ,1,SpiceJet ,4322,0.09,3933,3933,HDFC CC
6608,BT-11680 ,15-03-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Patna ,3,SpiceJet ,4935,0.04,4738,14213,ICICI CC
6613,SO-20335 ,24-02-2019,Surat International Airport – STV ,Surat ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kochi ,2,SpiceJet ,3742,0.05,3555,7110,HDFC NET BANKING
6620,BG-11035 ,21-01-2019,Chandigarh International Airport – IXC ,Chandigarh ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Indore ,1,SpiceJet ,8005,0,8005,8005,ICICI CC
6623,CH-12070 ,09-01-2019,Surat International Airport – STV ,Surat ,Kannur International Airport – CNN ,Kannur ,Bhubaneswar ,1,SpiceJet ,3269,0.09,2975,2975,SBI NET BANKING
6700,ML-8265 ,26-01-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Dabolim Airport – GOI ,Goa ,Thiruvananthapuram ,1,SpiceJet ,2602,0,2602,2602,ICICI CC
6714,RR-9525 ,10-03-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Madurai Airport – IXM ,Madurai ,Calicut ,1,SpiceJet ,3658,0.08,3365,3365,HDFC CC
6731,EJ-14155 ,17-01-2019,Madurai Airport – IXM ,Madurai ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Nagpur ,1,SpiceJet ,4254,0.1,3829,3829,HDFC CC
6762,GH-14665 ,01-03-2019,Mangalore International Airport – IXE ,Mangalore ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Madurai ,1,SpiceJet ,2939,0,2939,2939,ICICI CC
6795,MS-17830 ,09-03-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Mangalore ,3,SpiceJet ,3393,0.09,3088,9263,SBI CC
6802,KT-16465 ,11-01-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Tiruchirappalli ,2,SpiceJet ,3168,0.09,2883,5766,SBI NET BANKING
6807,RB-9570 ,16-01-2019,Chennai International Airport – MAA ,Chennai ,Chandigarh International Airport – IXC ,Chandigarh ,Varanasi ,1,SpiceJet ,8026,0.08,7384,7384,ICICI CC
6851,MH-18115 ,14-03-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Indore ,6,SpiceJet ,6199,0.02,6075,36450,SBI CC
6856,DR-12880 ,07-02-2019,Imphal International Airport – IMF ,Imphal ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Amritsar ,1,SpiceJet ,3671,0.1,3304,3304,HDFC CC
6872,BW-1200 ,11-03-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Visakhapatnam ,1,SpiceJet ,2844,0.03,2759,2759,SBI CC
6877,FC-14335 ,20-02-2019,Chennai International Airport – MAA ,Chennai ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Jaipur ,1,SpiceJet ,4615,0.03,4477,4477,HDFC CC
6910,CT-1995 ,18-03-2019,Madurai Airport – IXM ,Madurai ,Jay Prakash Narayan International Airport – PAT ,Patna ,Nagpur ,1,SpiceJet ,5026,0.09,4574,4574,HDFC CC
6919,RF-9345 ,19-02-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Calicut International Airport – CCJ ,Calicut ,Lucknow ,1,SpiceJet ,4378,0,4378,4378,HDFC NET BANKING
6926,MG-8205 ,24-02-2019,Surat International Airport – STV ,Surat ,Jay Prakash Narayan International Airport – PAT ,Patna ,Mumbai ,3,SpiceJet ,3745,0.09,3408,10224,KOTAK CC
6965,MH-17440 ,07-02-2019,Chandigarh International Airport – IXC ,Chandigarh ,Bagdogra International Airport – IXB ,Siliguri ,Madurai ,1,SpiceJet ,8018,0.07,7457,7457,SBI NET BANKING
7000,LH-7020 ,01-01-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Dabolim Airport – GOI ,Goa ,Chennai ,1,SpiceJet ,2652,0.03,2572,2572,AXIS CC
7016,DK-3090 ,23-03-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Jay Prakash Narayan International Airport – PAT ,Patna ,Hyderabad ,2,SpiceJet ,9280,0.1,8352,16704,ICICI CC
7045,TB-11595 ,25-01-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Imphal ,2,SpiceJet ,5206,0.09,4737,9475,KOTAK NET BANKING
7052,MT-7815 ,06-01-2019,Coimbatore International Airport – CJB ,Coimbatore ,Kempegowda International Airport – BLR ,Bangalore ,Coimbatore ,1,SpiceJet ,2886,0,2886,2886,SBI CC
7072,NP-18325 ,28-03-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Chennai International Airport – MAA ,Chennai ,Goa ,1,SpiceJet ,3037,0.04,2916,2916,HDFC CC
7076,AC-660 ,18-01-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Jaipur International Airport – JAI ,Jaipur ,Pune ,6,SpiceJet ,3364,0,3364,20184,CITI CC
7133,MK-17905 ,13-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chandigarh ,1,SpiceJet ,3653,0.09,3324,3324,CITI CC
7213,SP-10620 ,25-02-2019,Pune Airport – PNQ ,Pune ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Madurai ,1,SpiceJet ,2626,0,2626,2626,HDFC CC
7216,DM-13525 ,23-02-2019,Calicut International Airport – CCJ ,Calicut ,Mangalore International Airport – IXE ,Mangalore ,Indore ,2,SpiceJet ,2785,0.01,2757,5514,SBI NET BANKING
7245,PH-8790 ,04-02-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Delhi ,1,SpiceJet ,5579,0.1,5021,5021,ICICI CC
7251,BO-11425 ,23-01-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Chandigarh International Airport – IXC ,Chandigarh ,Lucknow ,3,SpiceJet ,3189,0,3189,9567,SBI NET BANKING
7259,BD-11770 ,24-01-2019,Calicut International Airport – CCJ ,Calicut ,Mangalore International Airport – IXE ,Mangalore ,Surat ,1,SpiceJet ,4910,0,4910,4910,ICICI CC
7260,LS-7245 ,23-02-2019,Surat International Airport – STV ,Surat ,Mangalore International Airport – IXE ,Mangalore ,Bhubaneswar ,1,SpiceJet ,3195,0.09,2907,2907,CITI CC
