ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
274,CC-2475 ,04-09-2019,Surat International Airport – STV ,Surat ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Varanasi ,1,IndiGo ,2891,0,2891,2891,CITI CC
329,SV-20365 ,16-07-2019,Indira Gandhi International Airport – DEL ,Delhi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Ahmedabad ,1,IndiGo ,7884,0,7884,7884,SBI NET BANKING
335,VM-11685 ,09-07-2019,Kempegowda International Airport – BLR ,Bangalore ,Jay Prakash Narayan International Airport – PAT ,Patna ,Mumbai ,1,IndiGo ,3358,0.07,3123,3123,IDBI NET BANKING
339,LC-16885 ,24-08-2019,Surat International Airport – STV ,Surat ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Imphal ,1,IndiGo ,7542,0.04,7240,7240,CITI CC
341,DM-13015 ,12-09-2019,Kannur International Airport – CNN ,Kannur ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Siliguri ,2,IndiGo ,3572,0.08,3286,6572,HSBC CC
415,JM-5655 ,25-07-2019,Indira Gandhi International Airport – DEL ,Delhi ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Pune ,1,IndiGo ,5563,0.07,5174,5174,HSBC CC
434,MV-18190 ,24-08-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Madurai Airport – IXM ,Madurai ,Thiruvananthapuram ,1,IndiGo ,6504,0.06,6114,6114,AXIS NET BANKING
460,AO-10810 ,04-09-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Siliguri ,2,IndiGo ,4132,0.1,3719,7438,IDBI NET BANKING
558,BO-1350 ,25-07-2019,Indira Gandhi International Airport – DEL ,Delhi ,Cochin International Airport – COK  ,Kochi ,Kannur ,1,IndiGo ,3754,0.1,3379,3379,HDFC CC
596,MF-7665 ,21-07-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Jay Prakash Narayan International Airport – PAT ,Patna ,Lucknow ,1,IndiGo ,3919,0.1,3527,3527,CITI CC
632,DL-3330 ,26-08-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Chennai International Airport – MAA ,Chennai ,Calicut ,3,IndiGo ,4496,0.01,4451,13353,SBI CC
633,BS-1755 ,10-09-2019,Madurai Airport – IXM ,Madurai ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Delhi ,1,IndiGo ,4890,0,4890,4890,IDBI NET BANKING
634,MR-7545 ,22-08-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Thiruvananthapuram ,3,IndiGo ,6751,0.09,6143,18430,AXIS NET BANKING
638,CS-2490 ,23-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Kochi ,3,IndiGo ,3451,0.01,3416,10249,IDBI NET BANKING
674,EM-3825 ,03-09-2019,Surat International Airport – STV ,Surat ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kolkata ,3,IndiGo ,3073,0.09,2796,8389,CITI CC
693,KF-16285 ,24-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Jaipur ,1,IndiGo ,7706,0.04,7398,7398,CITI CC
801,MR-17545 ,20-07-2019,Chandigarh International Airport – IXC ,Chandigarh ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Jaipur ,1,IndiGo ,3702,0.02,3628,3628,CITI CC
855,PB-19105 ,07-09-2019,Chandigarh International Airport – IXC ,Chandigarh ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Kannur ,3,IndiGo ,5122,0.08,4712,14137,ICICI CC
904,VP-11760 ,14-08-2019,Dabolim Airport – GOI ,Goa ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kochi ,1,IndiGo ,4090,0.04,3926,3926,ICICI CC
935,AA-315 ,06-08-2019,Calicut International Airport – CCJ ,Calicut ,Imphal International Airport – IMF ,Imphal ,Mangalore ,3,IndiGo ,3128,0.05,2972,8915,HDFC CC
971,SN-20710 ,06-09-2019,Cochin International Airport – COK  ,Kochi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Coimbatore ,1,IndiGo ,3482,0.04,3343,3343,HSBC CC
988,KE-6420 ,25-08-2019,Pune Airport – PNQ ,Pune ,Mangalore International Airport – IXE ,Mangalore ,Amritsar ,1,IndiGo ,4298,0,4298,4298,SBI NET BANKING
1070,DB-2970 ,24-09-2019,Bagdogra International Airport – IXB ,Siliguri ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Delhi ,1,IndiGo ,3482,0.04,3343,3343,SBI NET BANKING
1100,MS-17770 ,18-09-2019,Dabolim Airport – GOI ,Goa ,Kempegowda International Airport – BLR ,Bangalore ,Surat ,1,IndiGo ,3830,0.05,3639,3639,HDFC CC
1104,AB-150 ,07-08-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Coimbatore International Airport – CJB ,Coimbatore ,Chandigarh ,2,IndiGo ,3038,0,3038,6076,HSBC CC
1165,LD-6855 ,04-07-2019,Indira Gandhi International Airport – DEL ,Delhi ,Chennai International Airport – MAA ,Chennai ,Nagpur ,1,IndiGo ,4393,0,4393,4393,KOTAK NET BANKING
1199,LB-6735 ,13-09-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kempegowda International Airport – BLR ,Bangalore ,Coimbatore ,2,IndiGo ,4920,0.04,4723,9446,CITI CC
1208,PJ-18835 ,28-08-2019,Calicut International Airport – CCJ ,Calicut ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Chennai ,1,IndiGo ,4070,0.06,3826,3826,SBI NET BANKING
1259,JL-15835 ,22-07-2019,Imphal International Airport – IMF ,Imphal ,Bagdogra International Airport – IXB ,Siliguri ,Bangalore ,1,IndiGo ,4139,0.05,3932,3932,CITI CC
1278,DJ-3630 ,09-08-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Ahmedabad ,2,IndiGo ,3024,0.01,2994,5988,ICICI CC
1364,ML-18265 ,20-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Dabolim Airport – GOI ,Goa ,Ahmedabad ,2,IndiGo ,4019,0.05,3818,7636,SBI NET BANKING
1369,PV-8985 ,16-09-2019,Bagdogra International Airport – IXB ,Siliguri ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Delhi ,1,IndiGo ,3853,0.04,3699,3699,CITI CC
1389,MA-7995 ,10-08-2019,Imphal International Airport – IMF ,Imphal ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Bangalore ,1,IndiGo ,4835,0,4835,4835,CITI CC
1417,EJ-13720 ,17-07-2019,Dabolim Airport – GOI ,Goa ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kolkata ,3,IndiGo ,3642,0.01,3606,10817,CITI CC
1428,JL-5505 ,19-07-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Calicut International Airport – CCJ ,Calicut ,Thiruvananthapuram ,1,IndiGo ,3951,0.04,3793,3793,ICICI NET BANKING
1457,BT-11440 ,21-08-2019,Bagdogra International Airport – IXB ,Siliguri ,Coimbatore International Airport – CJB ,Coimbatore ,Chandigarh ,1,IndiGo ,3899,0.04,3743,3743,HDFC CC
1470,AG-390 ,19-08-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chennai ,1,IndiGo ,4362,0.09,3969,3969,HSBC CC
1491,NB-8580 ,13-07-2019,Kannur International Airport – CNN ,Kannur ,Jaipur International Airport – JAI ,Jaipur ,Hyderabad ,1,IndiGo ,4158,0.01,4116,4116,ICICI NET BANKING
1493,DW-13195 ,27-09-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Chennai ,1,IndiGo ,2561,0.02,2510,2510,ICICI CC
1521,CM-2115 ,28-09-2019,Indira Gandhi International Airport – DEL ,Delhi ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Bangalore ,1,IndiGo ,3726,0.09,3391,3391,CITI CC
1524,JK-5640 ,27-07-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Indore ,1,IndiGo ,6830,0.01,6762,6762,HDFC CC
1597,SU-20665 ,19-08-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Bagdogra International Airport – IXB ,Siliguri ,Varanasi ,1,IndiGo ,2620,0.01,2594,2594,ICICI CC
1622,MH-7290 ,18-07-2019,Kempegowda International Airport – BLR ,Bangalore ,Calicut International Airport – CCJ ,Calicut ,Imphal ,1,IndiGo ,2762,0.08,2541,2541,HSBC CC
1668,BS-11755 ,28-09-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Imphal International Airport – IMF ,Imphal ,Tiruchirappalli ,3,IndiGo ,4757,0.04,4567,13700,CITI CC
1696,EH-13945 ,08-07-2019,Chennai International Airport – MAA ,Chennai ,Indira Gandhi International Airport – DEL ,Delhi ,Mumbai ,1,IndiGo ,8586,0,8586,8586,SBI CC
1713,SM-10005 ,20-09-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kannur International Airport – CNN ,Kannur ,Bangalore ,4,IndiGo ,2632,0,2632,10528,HDFC CC
1759,DB-13120 ,17-07-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Chandigarh International Airport – IXC ,Chandigarh ,Bangalore ,3,IndiGo ,4399,0,4399,13197,ICICI CC
1824,BK-1260 ,11-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Patna ,3,IndiGo ,3274,0,3274,9822,HDFC CC
1855,SC-10770 ,22-07-2019,Coimbatore International Airport – CJB ,Coimbatore ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Calicut ,1,IndiGo ,4073,0,4073,4073,SBI CC
1947,LS-17230 ,18-08-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chandigarh ,1,IndiGo ,3875,0.05,3681,3681,SBI NET BANKING
1993,MY-7380 ,02-09-2019,Jaipur International Airport – JAI ,Jaipur ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Srinagar ,1,IndiGo ,2771,0.01,2743,2743,HDFC NET BANKING
2006,JH-16180 ,06-09-2019,Cochin International Airport – COK  ,Kochi ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Coimbatore ,1,IndiGo ,4002,0.02,3922,3922,HSBC CC
2045,KH-16360 ,15-07-2019,Coimbatore International Airport – CJB ,Coimbatore ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Hyderabad ,1,IndiGo ,3597,0.06,3381,3381,ICICI CC
2081,PV-8985 ,13-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Mangalore International Airport – IXE ,Mangalore ,Delhi ,1,IndiGo ,7038,0,7038,7038,CITI CC
2107,BF-11020 ,20-09-2019,Madurai Airport – IXM ,Madurai ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Chennai ,2,IndiGo ,2563,0.05,2435,4870,HSBC CC
2120,DH-3675 ,19-07-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Bangalore ,2,IndiGo ,4457,0,4457,8914,IDBI NET BANKING
2163,TC-11145 ,17-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Surat ,1,IndiGo ,4796,0.01,4748,4748,SBI CC
2173,YS-11880 ,09-09-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Mangalore International Airport – IXE ,Mangalore ,Srinagar ,1,IndiGo ,3126,0,3126,3126,AXIS NET BANKING
2176,BD-11560 ,23-07-2019,Chandigarh International Airport – IXC ,Chandigarh ,Calicut International Airport – CCJ ,Calicut ,Ahmedabad ,1,IndiGo ,3388,0.08,3117,3117,KOTAK NET BANKING
2203,CK-2595 ,14-08-2019,Chandigarh International Airport – IXC ,Chandigarh ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Imphal ,1,IndiGo ,4495,0.01,4450,4450,IDBI NET BANKING
2237,RB-9435 ,25-07-2019,Pune Airport – PNQ ,Pune ,Imphal International Airport – IMF ,Imphal ,Imphal ,2,IndiGo ,4187,0.1,3768,7537,ICICI CC
2351,CS-1860 ,10-09-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Imphal International Airport – IMF ,Imphal ,Tiruchirappalli ,1,IndiGo ,3597,0.09,3273,3273,SBI NET BANKING
2367,TS-11505 ,28-09-2019,Mangalore International Airport – IXE ,Mangalore ,Kempegowda International Airport – BLR ,Bangalore ,Bhubaneswar ,2,IndiGo ,4898,0,4898,9796,ICICI CC
2368,GT-14710 ,04-09-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Mangalore International Airport – IXE ,Mangalore ,Kolkata ,1,IndiGo ,4169,0.05,3961,3961,IDBI NET BANKING
2380,RR-9525 ,10-09-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Calicut ,2,IndiGo ,2885,0,2885,5770,HDFC CC
2442,MW-8235 ,26-07-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Bagdogra International Airport – IXB ,Siliguri ,Amritsar ,1,IndiGo ,3151,0,3151,3151,SBI NET BANKING
2501,MW-18220 ,03-07-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Indira Gandhi International Airport – DEL ,Delhi ,Bhubaneswar ,1,IndiGo ,3502,0,3502,3502,SBI CC
2703,SC-10050 ,07-09-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Surat International Airport – STV ,Surat ,Chandigarh ,2,SpiceJet ,9503,0,9503,19006,IDBI NET BANKING
2705,AS-135 ,16-09-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Kochi ,4,SpiceJet ,3702,0,3702,14808,HDFC CC
2752,SO-10335 ,16-09-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Bagdogra International Airport – IXB ,Siliguri ,Madurai ,1,SpiceJet ,3929,0.09,3575,3575,ICICI CC
2755,JK-15205 ,26-09-2019,Calicut International Airport – CCJ ,Calicut ,Kempegowda International Airport – BLR ,Bangalore ,Varanasi ,1,SpiceJet ,3415,0,3415,3415,KOTAK CC
2771,RW-9690 ,05-09-2019,Imphal International Airport – IMF ,Imphal ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Thiruvananthapuram ,1,SpiceJet ,4142,0,4142,4142,HDFC CC
2798,RD-9930 ,08-09-2019,Chandigarh International Airport – IXC ,Chandigarh ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Guwahati ,1,SpiceJet ,4348,0.1,3913,3913,ICICI CC
2808,DP-13105 ,26-07-2019,Dabolim Airport – GOI ,Goa ,Imphal International Airport – IMF ,Imphal ,Calicut ,2,SpiceJet ,2902,0.1,2612,5224,HSBC CC
2858,RB-19330 ,04-07-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Bangalore ,1,SpiceJet ,4006,0.09,3645,3645,CITI CC
2873,FO-4305 ,18-07-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Mangalore ,1,SpiceJet ,6852,0.05,6509,6509,CITI CC
2923,TB-21190 ,09-08-2019,Mangalore International Airport – IXE ,Mangalore ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Bangalore ,1,SpiceJet ,3060,0.06,2876,2876,ICICI CC
2943,AJ-10795 ,15-07-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Mumbai ,1,SpiceJet ,8200,0.07,7626,7626,CITI CC
2969,LC-17050 ,19-09-2019,Surat International Airport – STV ,Surat ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Srinagar ,3,SpiceJet ,3150,0.1,2835,8505,AXIS NET BANKING
2971,EH-4125 ,07-07-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Kempegowda International Airport – BLR ,Bangalore ,Nagpur ,1,SpiceJet ,7544,0,7544,7544,SBI CC
2998,CR-2820 ,22-09-2019,Indira Gandhi International Airport – DEL ,Delhi ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chandigarh ,1,SpiceJet ,4347,0.03,4217,4217,SBI NET BANKING
3035,JP-6135 ,07-09-2019,Coimbatore International Airport – CJB ,Coimbatore ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Mangalore ,3,SpiceJet ,4818,0.1,4336,13009,ICICI CC
3052,DB-3270 ,23-08-2019,Chandigarh International Airport – IXC ,Chandigarh ,Mangalore International Airport – IXE ,Mangalore ,Goa ,1,SpiceJet ,3629,0,3629,3629,AXIS CC
3069,SM-20320 ,13-07-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Bangalore ,2,SpiceJet ,5385,0,5385,10770,CITI CC
3161,GT-4755 ,02-08-2019,Kempegowda International Airport – BLR ,Bangalore ,Madurai Airport – IXM ,Madurai ,Madurai ,1,SpiceJet ,7247,0.08,6667,6667,SBI CC
3243,TS-11160 ,04-07-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Jaipur ,1,SpiceJet ,3547,0.1,3192,3192,SBI NET BANKING
3278,MT-18070 ,26-07-2019,Kempegowda International Airport – BLR ,Bangalore ,Imphal International Airport – IMF ,Imphal ,Goa ,1,SpiceJet ,5704,0,5704,5704,HDFC CC
3293,CD-12790 ,24-09-2019,Madurai Airport – IXM ,Madurai ,Kempegowda International Airport – BLR ,Bangalore ,Kochi ,1,SpiceJet ,4272,0.05,4058,4058,ICICI CC
3357,SF-20965 ,01-08-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Siliguri ,1,SpiceJet ,3974,0.03,3855,3855,ICICI CC
3362,TS-11370 ,16-08-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Indira Gandhi International Airport – DEL ,Delhi ,Nagpur ,1,SpiceJet ,4068,0.03,3946,3946,HDFC CC
3413,CM-11935 ,03-07-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Goa ,1,SpiceJet ,3946,0.04,3788,3788,HSBC CC
3417,NR-8550 ,21-07-2019,Surat International Airport – STV ,Surat ,Indira Gandhi International Airport – DEL ,Delhi ,Kochi ,1,SpiceJet ,2664,0.02,2611,2611,IDBI NET BANKING
3442,RH-19495 ,27-07-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Mangalore International Airport – IXE ,Mangalore ,Thiruvananthapuram ,1,SpiceJet ,4497,0.06,4227,4227,SBI CC
3452,PS-8970 ,04-08-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bagdogra International Airport – IXB ,Siliguri ,Tiruchirappalli ,1,SpiceJet ,2631,0.06,2473,2473,CITI CC
3469,RW-19540 ,04-08-2019,Coimbatore International Airport – CJB ,Coimbatore ,Jaipur International Airport – JAI ,Jaipur ,Chandigarh ,1,SpiceJet ,9181,0.04,8814,8814,ICICI CC
3504,TS-11205 ,27-08-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Chennai International Airport – MAA ,Chennai ,Delhi ,1,SpiceJet ,4168,0.01,4126,4126,AXIS CC
3511,BM-11140 ,15-07-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Siliguri ,1,SpiceJet ,3405,0.1,3065,3065,ICICI CC
3536,CB-12415 ,08-07-2019,Jaipur International Airport – JAI ,Jaipur ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Hyderabad ,2,SpiceJet ,3871,0.01,3832,7665,CITI CC
3563,LC-16930 ,25-09-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Surat International Airport – STV ,Surat ,Goa ,1,SpiceJet ,3444,0.1,3100,3100,HSBC CC
3607,TB-21595 ,25-09-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Varanasi ,1,SpiceJet ,6337,0.03,6147,6147,CITI CC
3610,JL-5130 ,28-09-2019,Cochin International Airport – COK  ,Kochi ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Mangalore ,2,SpiceJet ,4795,0.02,4699,9398,HDFC CC
3639,MM-7920 ,07-08-2019,Madurai Airport – IXM ,Madurai ,Pune Airport – PNQ ,Pune ,Nagpur ,2,SpiceJet ,2630,0,2630,5260,ICICI CC
3650,NP-18670 ,16-07-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bhubaneswar ,1,SpiceJet ,3569,0.06,3355,3355,CITI CC
3654,TR-21325 ,11-07-2019,Bagdogra International Airport – IXB ,Siliguri ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Bangalore ,1,SpiceJet ,4312,0,4312,4312,HDFC CC
3664,DC-2850 ,26-08-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Kannur International Airport – CNN ,Kannur ,Lucknow ,2,SpiceJet ,3603,0.07,3351,6702,CITI CC
3704,JF-5415 ,27-09-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Imphal International Airport – IMF ,Imphal ,Chandigarh ,1,SpiceJet ,3753,0.01,3715,3715,ICICI CC
3724,AS-10045 ,22-09-2019,Dabolim Airport – GOI ,Goa ,Bagdogra International Airport – IXB ,Siliguri ,Surat ,1,SpiceJet ,2572,0,2572,2572,CITI CC
3748,DM-13525 ,05-07-2019,Madurai Airport – IXM ,Madurai ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Indore ,1,SpiceJet ,2929,0,2929,2929,SBI NET BANKING
3772,RD-9480 ,19-08-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bagdogra International Airport – IXB ,Siliguri ,Patna ,1,SpiceJet ,5097,0.04,4893,4893,HSBC CC
3780,HG-5025 ,22-08-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Chennai International Airport – MAA ,Chennai ,Imphal ,2,SpiceJet ,2628,0,2628,5256,KOTAK NET BANKING
3803,NR-18550 ,04-08-2019,Madurai Airport – IXM ,Madurai ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Amritsar ,1,SpiceJet ,4025,0.09,3663,3663,CITI CC
3812,SU-10665 ,11-08-2019,Coimbatore International Airport – CJB ,Coimbatore ,Pune Airport – PNQ ,Pune ,Kolkata ,2,SpiceJet ,3726,0,3726,7452,ICICI NET BANKING
3850,SB-10185 ,25-09-2019,Chennai International Airport – MAA ,Chennai ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Imphal ,1,SpiceJet ,4441,0.01,4397,4397,ICICI NET BANKING
3851,MH-17440 ,21-09-2019,Chandigarh International Airport – IXC ,Chandigarh ,Pune Airport – PNQ ,Pune ,Madurai ,1,SpiceJet ,3190,0.07,2967,2967,SBI NET BANKING
3884,CL-11890 ,17-07-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Dabolim Airport – GOI ,Goa ,Varanasi ,1,SpiceJet ,2813,0.01,2785,2785,IDBI NET BANKING
3886,SG-20890 ,06-08-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Patna ,1,SpiceJet ,3731,0,3731,3731,SBI CC
3893,AR-10570 ,15-09-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Visakhapatnam ,3,SpiceJet ,3366,0.08,3097,9290,HDFC CC
3918,AB-10600 ,26-07-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Varanasi ,3,SpiceJet ,4735,0.01,4688,14063,AXIS CC
3926,JP-15520 ,07-08-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Amritsar ,2,SpiceJet ,3953,0.03,3834,7669,ICICI CC
3938,EM-3825 ,20-08-2019,Mangalore International Airport – IXE ,Mangalore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kolkata ,1,SpiceJet ,4084,0.04,3921,3921,CITI CC
3960,SB-20185 ,12-09-2019,Surat International Airport – STV ,Surat ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Guwahati ,3,SpiceJet ,3873,0.03,3757,11270,HDFC CC
3961,AR-570 ,14-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Pune ,3,SpiceJet ,4108,0,4108,12324,CITI CC
4011,JJ-5445 ,21-08-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Siliguri ,1,SpiceJet ,2666,0.02,2613,2613,CITI CC
4029,LT-6765 ,22-07-2019,Jaipur International Airport – JAI ,Jaipur ,Bagdogra International Airport – IXB ,Siliguri ,Varanasi ,1,SpiceJet ,2520,0.07,2344,2344,CITI CC
4122,EB-13840 ,23-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Jaipur ,1,SpiceJet ,4744,0.02,4649,4649,KOTAK CC
4202,JO-5550 ,07-07-2019,Kempegowda International Airport – BLR ,Bangalore ,Kannur International Airport – CNN ,Kannur ,Amritsar ,1,SpiceJet ,4241,0.03,4114,4114,HSBC CC
4206,JG-5805 ,17-07-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Imphal International Airport – IMF ,Imphal ,Calicut ,1,SpiceJet ,4607,0.05,4377,4377,HDFC CC
4269,JD-5895 ,20-08-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Chandigarh International Airport – IXC ,Chandigarh ,Chandigarh ,1,SpiceJet ,4417,0.07,4108,4108,HSBC CC
4291,NM-18520 ,07-07-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Coimbatore International Airport – CJB ,Coimbatore ,Mangalore ,3,SpiceJet ,2647,0.03,2568,7703,AXIS CC
