CUSTOMER_ID,Company,CARD_REG_DATE,GENDER,Age,RGSTN_TYPE_IND,STATE_CODE,NO_OF_TRIPS,TOWN,CONTACT_PREF,Spent amount
1000037174,APPOLO,10-04-2008,Female,36,Online,WA,6,MUDGEERABA,Email,129.67
1000037175,RELEGARE,10-04-2008,Female,44,Online,WA,2,Mudgeeraba,,141.97
1000037176,CIPLA,10-04-2008,Female,66,Online,QLD,3,underwood,Email,182.7
1000037177,GSK,10-04-2008,Female,70,Online,QLD,8,KIRWAN,,894.43
1000037178,MED +,10-04-2008,Male,53,Online,WA,18,Kippa-Ring,Email,671.16
1000037179,GSK,10-04-2008,Female,61,Online,WA,1,St Lucia,Email,81.58
1000037180,CIPLA,10-04-2008,Male,72,Phone,WA,1,ALDERLEY,,45.66
1000037181,RELEGARE,10-04-2008,Female,51,Instore/RF,WA,2,Everton Hills,Phone,312.25
1000037182,MED +,10-04-2008,Male,76,Online,WA,2,gaythorne,Email,165.3
1000037183,GUARDIAN,10-04-2008,Female,51,Online,QLD,6,Scarborough,,96.99
1000037184,GUARDIAN,10-04-2008,Female,92,Online,QLD,1,mudgeeraba,Email,7.98
1000037185,DR.REDDYS,10-04-2008,Female,42,Instore/RF,WA,6,cranbrook,Phone,640.75
1000037186,GUARDIAN,10-04-2008,Female,53,Online,WA,3,Runcorn,Email,132.33
1000037187,MED +,10-04-2008,Female,57,Online,QLD,2,Loganlea,Email,276.07
1000037188,MED +,10-04-2008,Female,62,Online,WA,2,coorparoo,Email,55.61
1000037189,GUARDIAN,10-04-2008,Female,67,Online,QLD,6,Kuraby,Email,697.7
1000037190,DR.REDDYS,10-04-2008,Female,71,Instore/RF,QLD,5,biloela,Phone,379.8
1000037191,GSK,10-04-2008,Female,66,Online,QLD,5,blackwater,Email,315.83
1000037192,GUARDIAN,10-04-2008,Female,56,Online,QLD,1,Blue Mountain Heights,Email,32.53
1000037193,APPOLO,10-04-2008,Male,38,Instore/RF,QLD,1,CABARLAH,,15.09
1000037194,MED +,10-04-2008,Male,53,Online,QLD,2,Parkinson,Email,235.57
1000037195,APPOLO,10-04-2008,Female,46,Online,QLD,11,Mudjimba,Email,967.28
1000037196,CIPLA,10-04-2008,Female,61,Online,QLD,4,Witta,Email,546.4
1000037197,CIPLA,10-04-2008,Female,50,Online,QLD,1,Alderley,Email,159.15
1000037198,CIPLA,10-04-2008,Female,43,Online,QLD,3,Mooloolaba,Email,124.27
1000037199,RELEGARE,10-04-2008,Female,39,Online,QLD,4,HOMEBUSH,Email,186.51
1000037200,GSK,10-04-2008,Male,73,Instore/RF,QLD,1,SARINA,Phone,27.4
1000037201,GSK,10-04-2008,Female,52,Online,QLD,5,Everton Hills,,187.91
1000037202,MED +,10-04-2008,Male,46,Online,QLD,5,Everton Hills,Email,291.18
1000037203,GENO,10-04-2008,Female,41,Instore/RF,QLD,2,Enoggera,Email,324.28
1000037204,APPOLO,10-04-2008,Female,81,Online,QLD,2,Maroochydore,Email,177.3
1000037205,RELEGARE,10-04-2008,Male,68,Online,QLD,3,Biloela,Email,590.29
1000037206,GSK,10-04-2008,Male,50,Instore/RF,QLD,4,BLACKWATER,Phone,52.69
1000037207,APPOLO,10-04-2008,Male,64,Online,QLD,1,Maroochydore,Email,174.27
1000037208,GUARDIAN,10-04-2008,Female,59,Online,QLD,4,Kippa Ring,Email,253.79
1000037209,DR.REDDYS,10-04-2008,Female,68,Online,QLD,1,Marcoola,Email,59.38
1000037210,MED +,10-04-2008,Female,52,Online,QLD,2,Everton Park,Email,82.73
1000037211,RELEGARE,10-04-2008,Male,77,Online,WA,1,Rothwell,Email,5.35
1000037212,MED +,10-04-2008,Female,46,Online,VIC,8,Lutwyche,Email,336.44
1000037213,RANBAXY,10-04-2008,Female,77,Online,VIC,5,East brisbane,Email,186.85
1000037214,CIPLA,10-04-2008,Female,74,Online,QLD,1,Bald Hills,Email,99.88
1000037215,RELEGARE,10-04-2008,Female,61,Instore/RF,VIC,2,deception bay,Mail,151.08
1000037216,GSK,10-04-2008,Male,61,Online,QLD,7,Jensen,Email,281.73
1000037217,GSK,10-04-2008,Female,49,Online,QLD,4,Bushland Beach,Email,45.5
1000037218,RELEGARE,10-04-2008,Female,51,Online,QLD,4,BRISBANE,Email,470.77
1000037219,MED +,10-04-2008,Female,48,Online,QLD,5,Sunnybank,Email,125.71
1000037220,GENO,10-04-2008,Female,44,Online,QLD,15,Black River,Email,525.41
1000037221,MED +,10-04-2008,Female,32,Online,QLD,5,Beachmere,Email,294.38
1000037222,GSK,10-04-2008,Female,70,Online,QLD,12,deception bay,,308.83
1000037223,DR.REDDYS,10-04-2008,Male,38,Online,QLD,3,Bardon,Email,102.28
1000037224,GENO,10-04-2008,Female,36,Online,VIC,5,SpringfieldLakes,,179.79
1000037225,GSK,10-04-2008,Male,64,Online,NSW,5,Rothwell,Email,1261.44
1000037226,APPOLO,10-04-2008,Female,89,Online,VIC,8,deception bay,Email,220.96
1000037227,GUARDIAN,10-04-2008,Female,52,Online,QLD,7,Deception Bay,Email,978.09
1000037228,APPOLO,10-04-2008,Female,57,Instore/RF,VIC,5,goovigen,Mail,202.19
1000037229,MED +,10-04-2008,Female,72,Online,VIC,4,townsville,Email,73.23
1000037230,APPOLO,10-04-2008,Female,50,Instore/RF,VIC,3,oonoonba,Phone,85.47
1000037231,CIPLA,10-04-2008,Female,67,Online,VIC,1,Deception Bay,Email,46.3
1000037232,RANBAXY,10-04-2008,Female,77,Online,VIC,5,Rosslea,Email,222
1000037233,APPOLO,10-04-2008,Male,71,Online,VIC,6,McDowall,Email,375.78
1000037234,APPOLO,10-04-2008,Female,84,Online,QLD,1,Arana Hills,Email,10.37
1000037235,RELEGARE,10-04-2008,Female,54,Online,QLD,13,Highfields,,915.11
1000037236,APPOLO,10-04-2008,Female,71,Instore/RF,VIC,5,Deeragun,Mail,373.94
1000037237,RANBAXY,10-04-2008,Female,49,Instore/RF,VIC,9,colston park,Mail,227.53
1000037238,GSK,10-04-2008,Female,55,Instore/RF,QLD,5,MACKAY,Phone,290.03
1000037239,MED +,10-04-2008,Female,39,Online,NSW,1,Booval,Email,31.7
1000037240,GENO,10-04-2008,Female,41,Online,QLD,9,aspley,Email,335.36
1000037241,APPOLO,10-04-2008,Female,71,Online,VIC,4,Annerley,Email,222.32
1000037242,GUARDIAN,10-04-2008,Male,58,Online,VIC,9,Saunders Beach,Email,1737.01
1000037243,RELEGARE,10-04-2008,Male,43,Online,VIC,3,Highgate Hill,Email,264.64
1000037244,CIPLA,10-04-2008,Female,51,Online,QLD,5,GREENBANK,Email,267.7
1000037245,RANBAXY,10-04-2008,Female,44,Online,QLD,2,stretton,Email,79.91
1000037246,GSK,10-04-2008,Female,50,Online,VIC,5,dutton park,Email,216.56
1000037247,DR.REDDYS,10-04-2008,Male,75,Instore/RF,VIC,8,mundingburra,Phone,240.27
1000037248,GUARDIAN,10-04-2008,Female,44,Online,VIC,6,Ashgrove,Email,654.18
1000037249,DR.REDDYS,10-04-2008,Male,52,Online,VIC,3,Bald Hills,Email,165.97
1000037250,CIPLA,10-04-2008,Female,29,Online,VIC,1,South Townsville,Email,316.52
1000037251,GENO,10-04-2008,Female,52,Online,VIC,1,Arundel,Email,32.31
1000037252,GENO,10-04-2008,Female,54,Online,VIC,1,SUNNYBANK SOUTH,Email,43.51
1000037253,APPOLO,10-04-2008,Male,40,Online,VIC,7,Burpengary,Email,275.48
1000037254,GENO,10-04-2008,Female,63,Online,VIC,5,Brighton,Email,193.83
1000037255,GUARDIAN,10-04-2008,Female,50,Phone,VIC,1,CLONTARF,,46.81
1000037256,APPOLO,10-04-2008,Female,40,Online,VIC,13,Brighton,Email,610.05
1000037257,APPOLO,10-04-2008,Female,69,Online,VIC,11,Coombabah,Email,506.36
1000037258,RANBAXY,10-04-2008,Female,46,Instore/RF,VIC,8,PALM BEACH,Phone,822.11
1000037259,GENO,10-04-2008,Male,52,Online,VIC,5,brighton,Email,275.64
1000037260,GENO,10-04-2008,Female,57,Online,VIC,7,Brighton,Email,232.01
1000037261,GUARDIAN,10-04-2008,Female,37,Online,VIC,1,Albany Creek,Email,42.44
1000037262,MED +,10-04-2008,Female,30,Instore/RF,VIC,5,northgate,Mail,361.7
1000037263,CIPLA,10-04-2008,Female,58,Online,VIC,3,Ashmore,Email,108.17
1000037264,RELEGARE,10-04-2008,Female,88,Online,VIC,1,Paradise Point,Email,112.4
1000037265,RANBAXY,10-04-2008,Female,71,Online,VIC,4,EATONS HILL,Email,655.21
1000037266,GSK,10-04-2008,Female,71,Online,VIC,13,Mount Ommaney,Email,730.24
1000037267,RANBAXY,10-04-2008,Male,53,Instore/RF,VIC,2,pelican waters,Phone,135.77
1000037268,DR.REDDYS,10-04-2008,Female,63,Online,VIC,5,Marsden,Email,323.01
1000037269,APPOLO,10-04-2008,Female,69,Online,QLD,1,waterford,Email,65.38
1000037270,GENO,10-04-2008,Female,36,Online,NSW,4,Surfers Paradise,,210.44
1000037271,APPOLO,10-04-2008,Male,65,Online,ACT,3,Charters Towers,Email,157.54
1000037272,GUARDIAN,10-04-2008,Female,42,Online,QLD,4,marburg,Email,254.45
1000037273,MED +,10-04-2008,Male,36,Online,VIC,7,springwood,Email,238.11
1000037274,CIPLA,10-04-2008,Male,59,Phone,VIC,1,Bowen Hills,Phone,106.05
1000037275,GUARDIAN,10-04-2008,Male,69,Online,NSW,5,Edgeworth,Email,516.6
1000037276,GSK,10-04-2008,Male,56,Instore/RF,QLD,3,CHARTERS TOWERS,,349.48
1000037277,MED +,10-04-2008,Female,73,Instore/RF,VIC,3,CHARTERS TOWERS,Phone,724.38
1000037278,DR.REDDYS,10-04-2008,Female,71,Online,QLD,2,goldenbeach,Email,36.8
1000037279,MED +,10-04-2008,Female,72,Phone,NSW,2,CANNONVALE,,159.79
1000037280,DR.REDDYS,10-04-2008,Female,49,Online,NSW,6,Sarina,Email,692.79
1000037281,APPOLO,10-04-2008,Male,32,Online,NSW,1,Acacia rigde,Email,56.6
1000037282,APPOLO,10-04-2008,Male,70,Online,NSW,3,Algester,Email,233.36
1000037283,GENO,10-04-2008,Female,60,Online,VIC,1,forrest lake,Email,4.71
1000037284,DR.REDDYS,10-04-2008,Female,68,Online,NSW,6,Maleny,Email,156.33
1000037285,GUARDIAN,10-04-2008,Female,50,Online,NSW,5,Maleny,Email,253.02
1000037286,CIPLA,10-04-2008,Male,43,Instore/RF,VIC,2,cannonvale,Mail,123.67
1000037287,DR.REDDYS,10-04-2008,Female,33,Online,NSW,16,craigieburn,,569.1
1000037288,RELEGARE,10-04-2008,Male,66,Online,NSW,7,burwood east,Email,242.54
1000037289,GENO,10-04-2008,Female,54,Online,NSW,3,GLENROY,Email,157.89
1000037290,RANBAXY,10-04-2008,Female,64,Online,NSW,8,Glenroy,Email,295.41
1000037291,GSK,10-04-2008,Female,52,Online,QLD,9,ringwood,Email,547.31
1000037292,RANBAXY,10-04-2008,Female,53,Online,VIC,11,Doncaster,Email,542.48
1000037293,RELEGARE,10-04-2008,Female,72,Online,QLD,8,CAPALABA,Email,192.36
1000037294,CIPLA,10-04-2008,Female,64,Online,WA,3,Dingo Beach,Email,68.29
1000037295,DR.REDDYS,10-04-2008,Female,36,Phone,SA,6,HADFIELD,,195.24
1000037296,APPOLO,10-04-2008,Female,34,Instore/RF,QLD,9,caloundra,Phone,834.94
1000037297,GUARDIAN,10-04-2008,Female,45,Online,WA,10,caloundra,Email,670.74
1000037298,GSK,10-04-2008,Female,59,Online,NSW,7,richlands,,675.91
1000037299,APPOLO,10-04-2008,Female,35,Online,QLD,3,Karalee,Email,172.81
1000037300,APPOLO,10-04-2008,Female,64,Online,NT,3,Jimboomba,Email,124.02
1000037301,MED +,10-04-2008,Male,33,Online,NSW,3,Forest Lake,Email,184.25
1000037302,GSK,10-04-2008,Male,35,Online,QLD,5,Toowoomba,Email,117.97
1000037303,RELEGARE,10-04-2008,Male,30,Phone,NSW,4,GREENMOUNT,,306.84
1000037304,DR.REDDYS,10-04-2008,Female,38,Online,SA,6,Raceview,Email,259.81
1000037305,GSK,10-04-2008,Female,51,Online,NSW,13,kooralbyn,,817.59
1000037306,GUARDIAN,10-04-2008,Female,68,Online,VIC,1,Clagiraba,Email,60.57
1000037307,GSK,10-04-2008,Female,48,Online,QLD,13,Upper Coomera,Email,537.26
1000037308,APPOLO,10-04-2008,Female,35,Online,NSW,1,The Gap,Email,51.52
1000037309,CIPLA,10-04-2008,Female,45,Online,SA,5,Kooralbyn,Email,73.5
1000037310,APPOLO,10-04-2008,Female,51,Online,NSW,3,Narangba,Email,42.51
1000037311,DR.REDDYS,10-04-2008,Female,65,Online,VIC,7,redcliffe,Email,505.79
1000037312,GUARDIAN,10-04-2008,Male,44,Phone,QLD,3,NORTH IPSWICH,,230.73
1000037313,APPOLO,10-04-2008,Male,60,Online,NSW,1,Newtown,Email,104.14
1000037314,MED +,10-04-2008,Male,46,Online,NSW,1,burpengary,Email,25.86
1000037315,CIPLA,10-04-2008,Female,50,Online,NSW,4,moonee,Email,818.23
1000037316,RANBAXY,10-04-2008,Female,61,Online,SA,2,Morayfield,,180.04
1000037317,DR.REDDYS,10-04-2008,Female,59,Instore/RF,NSW,3,WURTULLA,,190.2
1000037318,CIPLA,10-04-2008,Female,73,Instore/RF,VIC,7,CONDONG,,558.52
1000037319,MED +,10-04-2008,Male,51,Phone,VIC,3,Glenora Point,Phone,132.46
1000037320,CIPLA,10-04-2008,Female,73,Online,QLD,1,Alexandra Hills,Email,34.24
1000037321,APPOLO,10-04-2008,Female,40,Online,NSW,2,calamvale,,83.44
1000037322,RELEGARE,10-04-2008,Male,89,Online,SA,6,Bondi Junction,Email,313.76
1000037323,GENO,10-04-2008,Female,81,Instore/RF,NSW,8,PIALBA,Phone,726.88
1000037324,MED +,10-04-2008,Female,60,Online,WA,3,walloon,Email,487.91
1000037325,GSK,10-04-2008,Female,32,Online,NSW,4,Toowoomba,,39.44
1000037326,GENO,10-04-2008,Female,31,Online,NSW,1,Heathwood,Email,27.4
1000037327,RANBAXY,10-04-2008,Male,48,Online,QLD,1,Toowoomba,Email,55.37
1000037328,GUARDIAN,10-04-2008,Female,53,Online,NSW,25,Dalby,Email,388.99
1000037329,APPOLO,10-04-2008,Female,33,Online,NSW,1,Forest Lake,Email,200.34
1000037330,APPOLO,10-04-2008,Female,38,Online,SA,2,Mount Gravatt,Email,21.66
1000037331,MED +,10-04-2008,Female,47,Online,VIC,4,Runcorn,Email,246.37
1000037332,GUARDIAN,10-04-2008,Female,33,Online,NSW,1,Forest Lake,Email,49.77
1000037333,CIPLA,10-04-2008,Female,37,Phone,NSW,5,Fernvale,Phone,261.65
1000037334,CIPLA,10-04-2008,Male,29,Online,NSW,4,Boonah,Email,119.04
1000037335,APPOLO,10-04-2008,Female,34,Online,NSW,1,Upper Mount Gravatt,Email,17.72
1000037336,APPOLO,10-04-2008,Female,35,Online,NSW,1,Toowoomba,Email,41.54
1000037337,DR.REDDYS,10-04-2008,Female,44,Online,NSW,7,JINDALEE,Email,448.51
1000037338,MED +,10-04-2008,Female,33,Online,NSW,5,burpengary,Email,143.84
1000037339,RANBAXY,10-04-2008,Female,28,Online,NSW,12,Forestdale,Email,348.88
1000037340,GENO,10-04-2008,Male,89,Online,NSW,7,yamanto,,366.83
1000037341,RELEGARE,10-04-2008,Male,47,Online,NSW,11,Burpengary,Email,966.8
1000037342,RANBAXY,10-04-2008,Female,57,Online,NSW,1,Deception Bay,Email,19.54
1000037343,GENO,10-04-2008,Female,32,Online,NSW,3,mansfield,Email,217.87
1000037344,GUARDIAN,10-04-2008,Female,69,Online,ACT,1,burpengary,Email,76.9
1000037345,RELEGARE,10-04-2008,Female,89,Phone,NSW,2,FOREST LAKE,,73.29
1000037346,APPOLO,10-04-2008,Female,54,Online,NSW,1,Pt Arkwright,Email,8.54
1000037347,GENO,10-04-2008,Female,33,Online,NSW,6,Coolum Beach,Email,116.48
1000037348,GSK,10-04-2008,Male,31,Online,NSW,9,pacific paradise,Email,666.64
1000037349,RELEGARE,10-04-2008,Male,57,Online,NSW,7,ASHMORE,Email,418.12
1000037350,CIPLA,10-04-2008,Female,53,Online,NSW,5,Aspley,Email,202.14
1000037351,APPOLO,10-04-2008,Female,32,Online,NSW,9,Sippy Downs,Email,127.11
1000037352,GENO,10-04-2008,Female,51,Online,NSW,1,chermside west,Email,25.16
1000037353,DR.REDDYS,10-04-2008,Female,28,Online,NSW,7,Aspley,Email,97.54
1000037354,APPOLO,10-04-2008,Male,37,Online,NSW,2,Kedron,Email,85.95
1000037355,DR.REDDYS,10-04-2008,Male,60,Online,NSW,5,Daisy Hill,Email,123.13
1000037356,GUARDIAN,10-04-2008,Female,45,Online,NSW,12,Alexandra Hills,Email,273.5
1000037357,APPOLO,10-04-2008,Female,82,Online,ACT,3,Aspley,Email,202.58
1000037358,APPOLO,10-04-2008,Male,41,Online,NSW,7,SPRINGWOOD,Email,505.29
1000037359,CIPLA,10-04-2008,Female,44,Online,NSW,1,Coolum Beach,Email,18.41
1000037360,GUARDIAN,10-04-2008,Male,38,Online,NSW,13,Barellan Point,Email,322.86
1000037361,GUARDIAN,10-04-2008,Male,52,Online,NSW,4,Loganlea,Email,257.14
1000037362,DR.REDDYS,10-04-2008,Female,69,Online,NSW,2,Forest Glen,,296.15
1000037363,APPOLO,10-04-2008,Female,67,Online,NSW,4,Hattonvale,Email,363.74
1000037364,MED +,10-04-2008,Male,49,Online,NSW,1,MT CROSBY,,16.59
1000037365,APPOLO,10-04-2008,Female,84,Online,NSW,4,Goodna,Email,343.92
1000037366,APPOLO,10-04-2008,Female,68,Online,ACT,2,East Maitland,Email,124.71
1000037367,GUARDIAN,10-04-2008,Male,71,Online,NSW,4,South Morang,,222.73
1000037368,DR.REDDYS,10-04-2008,Female,91,Online,NSW,1,Redbank plains,Email,20.8
1000037369,MED +,10-04-2008,Male,46,Online,NSW,2,Epping,Email,163.86
1000037370,RANBAXY,10-04-2008,Female,52,Online,ACT,4,alexandra hills,Email,127.51
1000037371,GUARDIAN,10-04-2008,Male,81,Online,NSW,1,rosebud,Email,26.55
1000037372,MED +,10-04-2008,Female,48,Online,NSW,3,ballina,Email,224.08
1000037373,CIPLA,10-04-2008,Male,73,Online,NSW,3,Belllbird Park,Email,108.08
1000037374,CIPLA,10-04-2008,Male,81,Online,NSW,1,Mill Park,Email,21.94
1000037375,MED +,10-04-2008,Male,60,Online,NSW,12,Wellington Point,Email,747.23
1000037376,RELEGARE,10-04-2008,Male,60,Online,NSW,1,chermside west,Email,31.16
1000037377,MED +,10-04-2008,Female,82,Online,ACT,6,Redbank Plains,Email,391.79
1000037378,GUARDIAN,10-04-2008,Male,68,Online,NSW,4,redbank plains,Email,249.77
1000037379,GUARDIAN,10-04-2008,Female,48,Online,NSW,2,BALLINA,,62.49
1000037380,DR.REDDYS,10-04-2008,Female,40,Online,NSW,3,Mill Park,,460.33
1000037381,GSK,10-04-2008,Male,40,Online,NSW,5,Mill Park,,732.07
1000037382,DR.REDDYS,10-04-2008,Female,62,Instore/RF,NSW,1,EAST BALLINA,Phone,7.3
1000037383,APPOLO,10-04-2008,Female,40,Online,NSW,10,millpark,Email,333.27
1000037384,RANBAXY,10-04-2008,Female,42,Online,NSW,10,Craigieburn,Email,280.23
1000037385,CIPLA,10-04-2008,Female,45,Phone,NSW,1,MARYBOROUGH,,22.04
1000037386,RANBAXY,10-04-2008,Female,41,Online,NSW,1,South Morang,Email,9.09
1000037387,GUARDIAN,10-04-2008,Female,51,Phone,NSW,2,WARWICK,,235.4
1000037388,GUARDIAN,10-04-2008,Male,62,Online,NSW,1,MILL PARK,Email,47.42
1000037389,RANBAXY,10-04-2008,Female,64,Online,ACT,7,Skennars Head,Email,211.06
1000037390,DR.REDDYS,10-04-2008,Female,73,Online,ACT,1,Maryborough,,19.57
1000037391,CIPLA,10-04-2008,Female,36,Online,NSW,4,Dundathu,Email,513.03
1000037392,CIPLA,10-04-2008,Female,58,Online,NSW,3,Maryborough,Email,148.64
1000037393,GSK,10-04-2008,Female,38,Instore/RF,NSW,7,MARYBOROUGH,Mail,604.47
1000037394,RANBAXY,10-04-2008,Female,46,Phone,NSW,2,MARYBOROUGH,,183.24
1000037395,DR.REDDYS,10-04-2008,Male,57,Instore/RF,NSW,2,MARYBOROUGH,Phone,96.27
1000037396,GENO,10-04-2008,Male,69,Online,NSW,6,Barellan Point,Email,524.81
1000037397,DR.REDDYS,10-04-2008,Male,62,Online,NSW,3,Chirnside Park,Email,497.39
1000037398,GSK,10-04-2008,Male,54,Online,NSW,3,lockyer waters,Email,190.64
1000037399,APPOLO,10-04-2008,Female,80,Online,NSW,6,GYMPIE,,1017.72
1000037400,RELEGARE,10-04-2008,Female,64,Online,NSW,3,Gympie,Email,361.69
1000037401,GENO,10-04-2008,Male,55,Online,NSW,11,North Booval,Email,208.67
1000037402,GSK,10-04-2008,Male,59,Instore/RF,NSW,4,GYMPIE,Phone,334.91
1000037403,DR.REDDYS,10-04-2008,Male,47,Online,ACT,1,Darling Heights,Email,34.56
1000037404,DR.REDDYS,10-04-2008,Male,53,Online,NSW,3,Mooroolbark,Email,86.31
1000037405,GUARDIAN,10-04-2008,Female,35,Online,NSW,12,rosebud,Email,487.22
1000037406,CIPLA,10-04-2008,Female,50,Online,NSW,3,North Booval,,96.35
1000037407,RANBAXY,10-04-2008,Female,43,Phone,NSW,3,CARRARA,,102.69
1000037408,GSK,10-04-2008,Male,46,Online,NSW,1,chirnside park,Email,63.35
1000037409,MED +,10-04-2008,Male,30,Online,NSW,14,Tingalpa DC,Email,366.1
1000037410,GUARDIAN,10-04-2008,Female,43,Online,NSW,3,Ivanhoe,Email,260.08
1000037411,GENO,10-04-2008,Female,66,Instore/RF,NSW,1,RESERVOIR,Phone,162.73
1000037412,APPOLO,10-04-2008,Female,40,Online,NSW,1,Aberfeldie,,134.75
1000037413,RANBAXY,10-04-2008,Female,56,Online,NSW,4,Upper Coomera,Email,224.39
1000037414,DR.REDDYS,10-04-2008,Female,64,Online,NSW,9,Mount Tamborine,Email,208.1
1000037415,RANBAXY,10-04-2008,Female,50,Online,NSW,4,Bundoora,Email,372.08
1000037416,GSK,10-04-2008,Female,87,Online,NSW,2,Lalor,Email,55.52
1000037417,CIPLA,10-04-2008,Female,53,Online,NSW,10,Alphington,Email,179.11
1000037418,RANBAXY,10-04-2008,Female,50,Online,NSW,4,Wongawallan,Email,177
1000037419,DR.REDDYS,10-04-2008,Female,71,Online,NSW,4,Keysborough,Email,266.41
1000037420,RANBAXY,10-04-2008,Female,74,Online,NSW,4,Heathwood,Email,70.99
1000037421,CIPLA,10-04-2008,Male,72,Online,NSW,10,Nerang,Email,545.01
1000037422,RELEGARE,10-04-2008,Male,42,Online,NSW,7,Ivanhoe,Email,237.39
1000037423,MED +,10-04-2008,Female,66,Online,NSW,7,Heidelberg Heights,,704.19
1000037424,CIPLA,10-04-2008,Female,47,Phone,NSW,4,NERANG,,334.03
1000037425,GUARDIAN,10-04-2008,Female,57,Online,ACT,1,nimbin,Email,21.98
1000037426,DR.REDDYS,10-04-2008,Female,66,Online,ACT,3,Goonellabah,Email,108.81
1000037427,GSK,10-04-2008,Male,53,Online,NSW,7,richmond,Email,364.91
1000037428,GSK,10-04-2008,Male,62,Online,NSW,2,Toowoomba,Email,164.36
1000037429,MED +,10-04-2008,Female,38,Online,ACT,4,Gatton,Email,112.94
1000037430,GUARDIAN,10-04-2008,Male,52,Online,NSW,2,Dalby,Email,27.45
1000037431,GUARDIAN,10-04-2008,Female,69,Online,ACT,11,Bannockburn,Email,402.83
1000037432,DR.REDDYS,10-04-2008,Male,58,Online,ACT,1,Lethbridge,Email,36.07
1000037433,RANBAXY,10-04-2008,Female,44,Phone,NSW,9,BOOVAL,,335.71
1000037434,DR.REDDYS,10-04-2008,Male,61,Online,ACT,1,Robina,Email,68.86
1000037435,GSK,10-04-2008,Female,71,Online,ACT,9,Dalby,Email,353.19
1000037436,DR.REDDYS,10-04-2008,Female,37,Online,ACT,1,Loch,Email,43.01
1000037437,GUARDIAN,10-04-2008,Female,39,Online,ACT,1,Hopperscrossing,Email,47.83
1000037438,APPOLO,10-04-2008,Male,45,Online,ACT,4,HOPPERS CROSSING,Email,179.34
1000037439,GENO,10-04-2008,Female,66,Online,NSW,16,Taylors Lakes,,304.94
1000037440,APPOLO,10-04-2008,Female,61,Online,NSW,7,Taylors Lakes,Email,581.14
1000037441,GUARDIAN,10-04-2008,Male,71,Online,ACT,3,noble park,Email,486.48
1000037442,MED +,10-04-2008,Female,65,Online,NSW,8,frankston sth,,665.45
1000037443,GSK,10-04-2008,Male,64,Online,NSW,1,Seaford,,58.27
1000037444,GSK,10-04-2008,Female,40,Online,NSW,3,baxter,Email,41.38
1000037445,RANBAXY,10-04-2008,Female,52,Online,NSW,5,pearcedale,Email,689.18
1000037446,APPOLO,10-04-2008,Female,39,Online,NSW,33,langwarrin,Email,1664.18
1000037447,GSK,10-04-2008,Female,46,Instore/RF,NSW,4,KEYSBROUGH,Phone,569.29
1000037448,GSK,10-04-2008,Female,62,Online,ACT,5,Stony Creek,Email,269.65
1000037449,GSK,10-04-2008,Female,50,Online,ACT,1,Hoppers Crossing,Email,188.87
1000037450,APPOLO,10-04-2008,Female,41,Online,ACT,4,hoppers crossing,Email,63.88
1000037451,MED +,10-04-2008,Male,45,Online,ACT,2,Taylors Lakes,Email,100.93
1000037452,RELEGARE,10-04-2008,Female,44,Online,NSW,12,mornington,Email,1224.83
1000037453,CIPLA,10-04-2008,Female,65,Online,ACT,3,Belgrave Heights,Email,148.56
1000037454,DR.REDDYS,10-04-2008,Female,58,Online,NSW,21,Frankston South,Email,607.06
1000037455,DR.REDDYS,10-04-2008,Female,45,Online,NSW,7,Mount Eliza,Email,461.35
1000037456,GSK,10-04-2008,Female,66,Online,ACT,2,Monbulk,Email,84.59
1000037457,CIPLA,10-04-2008,Female,64,Online,ACT,1,Warwick Farm,Email,31.22
1000037458,RANBAXY,10-04-2008,Female,77,Online,NSW,4,Geelong west,Email,324.16
1000037459,GENO,10-04-2008,Male,63,Online,NSW,17,highton,Email,622.01
1000037460,GUARDIAN,10-04-2008,Male,80,Phone,NSW,4,Sandown Village,Phone,503.25
1000037461,MED +,10-04-2008,Female,81,Online,NSW,10,Collingwood,Email,429.5
1000037462,GENO,10-04-2008,Male,37,Online,NSW,4,Bittern,,161.26
1000037463,CIPLA,10-04-2008,Female,66,Phone,NSW,3,Hastings,Phone,220.72
1000037464,GENO,10-04-2008,Female,67,Online,NSW,1,Seaford,Email,116.51
1000037465,MED +,10-04-2008,Female,58,Online,NSW,19,Frankston South,Email,863.2
1000037466,DR.REDDYS,10-04-2008,Male,62,Online,NSW,1,fitzroy,,7.79
1000037467,DR.REDDYS,10-04-2008,Female,75,Online,NSW,6,somers,Email,332.16
1000037468,CIPLA,10-04-2008,Female,48,Online,NSW,10,Hastings,Email,508.17
1000037469,GENO,10-04-2008,Female,74,Online,NSW,4,Dromana,Email,376.68
1000037470,RELEGARE,10-04-2008,Female,70,Online,NSW,2,Dandenong North,Email,71.79
1000037471,APPOLO,10-04-2008,Female,44,Online,NSW,1,Ferntree Gully,Email,14.75
1000037472,RANBAXY,10-04-2008,Female,66,Online,NSW,7,redland bay,Email,204.45
1000037473,MED +,10-04-2008,Female,68,Phone,NSW,1,murrumba downs,Phone,137.58
1000037474,GUARDIAN,10-04-2008,Male,38,Online,NSW,3,Sunnybank Hills,Email,114.47
1000037475,GUARDIAN,10-04-2008,Female,74,Online,NSW,1,Mitchelton,Email,50.17
1000037476,RANBAXY,10-04-2008,Male,34,Online,NSW,2,Brighton East,Email,74.02
